tr|A0A0C5AS88|A0A0C5AS88_9BBAC	lcl|MH170055.1_prot_AXS01163.1_143	100.000	67	0	0	1	67	1	67	9.30e-48	138
tr|A0A0C5AUY0|A0A0C5AUY0_9BBAC	lcl|MH170055.1_prot_AXS01136.1_116	100.000	350	0	0	1	350	1	350	0.0	724
tr|A0A0C5B362|A0A0C5B362_9BBAC	lcl|MH170055.1_prot_AXS01118.1_99	100.000	370	0	0	1	370	1	370	0.0	768
tr|A0A0C5ASI3|A0A0C5ASI3_9BBAC	lcl|MH170055.1_prot_AXS01156.1_137	100.000	161	0	0	1	161	1	161	1.48e-122	335
tr|A0A0C5AQ52|A0A0C5AQ52_9BBAC	lcl|MH170055.1_prot_AXS01039.1_20	100.000	110	0	0	1	110	1	110	5.77e-80	223
tr|A0A0C5AS45|A0A0C5AS45_9BBAC	lcl|MH170055.1_prot_AXS01096.1_77	100.000	99	0	0	1	99	1	99	2.48e-73	205
tr|A0A346QVX4|A0A346QVX4_9BBAC	lcl|MH170055.1_prot_AXS01074.1_55	100.000	252	0	0	1	252	1	252	0.0	522
tr|A0A346QW51|A0A346QW51_9BBAC	lcl|MH170055.1_prot_AXS01151.1_132	100.000	867	0	0	1	867	1	867	0.0	1791
tr|A0A346QW11|A0A346QW11_9BBAC	lcl|MH170055.1_prot_AXS01111.1_92	100.000	79	0	0	1	79	1	79	2.05e-56	161
tr|A0A346QVX5|A0A346QVX5_9BBAC	lcl|MH170055.1_prot_AXS01075.1_56	100.000	510	0	0	1	510	1	510	0.0	1062
tr|A0A346QVT2|A0A346QVT2_9BBAC	lcl|MH170055.1_prot_AXS01032.1_13	100.000	225	0	0	1	225	1	225	1.09e-171	464
tr|A0A0C5ASE8|A0A0C5ASE8_9BBAC	lcl|MH170055.1_prot_AXS01100.1_80	99.103	223	2	0	1	223	1	223	6.68e-171	462
tr|A0A0C5AS72|A0A0C5AS72_9BBAC	lcl|MH170055.1_prot_AXS01137.1_118	98.795	166	0	1	1	166	1	164	4.48e-123	336
tr|A0A0C5AQ69|A0A0C5AQ69_9BBAC	lcl|MH170055.1_prot_AXS01077.1_58	98.370	184	3	0	1	184	1	184	2.54e-134	366
tr|A0A0C5ASJ4|A0A0C5ASJ4_9BBAC	lcl|MH170055.1_prot_AXS01171.1_152	98.990	99	1	0	1	99	1	99	2.43e-70	198
tr|A0A0C5AQ59|A0A0C5AQ59_9BBAC	lcl|MH170055.1_prot_AXS01054.1_35	99.725	363	1	0	1	363	1	363	0.0	756
tr|A0A0C5AUU6|A0A0C5AUU6_9BBAC	lcl|MH170055.1_prot_AXS01068.1_49	98.859	263	3	0	1	263	1	263	0.0	541
tr|A0A0C5AS42|A0A0C5AS42_9BBAC	lcl|MH170055.1_prot_AXS01091.1_72	99.422	173	1	0	1	173	1	173	1.56e-115	318
tr|A0A0C5B356|A0A0C5B356_9BBAC	lcl|MH170055.1_prot_AXS01112.1_93	99.359	156	1	0	1	156	11	166	7.29e-116	318
tr|A0A0C5ASG1|A0A0C5ASG1_9BBAC	lcl|MH170055.1_prot_AXS01120.1_101	99.740	385	1	0	1	385	1	385	0.0	800
tr|A0A0C5AS86|A0A0C5AS86_9BBAC	lcl|MH170055.1_prot_AXS01158.1_139	95.973	149	5	1	1	149	1	148	1.66e-105	291
tr|A0A0C5B366|A0A0C5B366_9BBAC	lcl|MH170055.1_prot_AXS01123.1_104	97.475	198	5	0	1	198	1	198	1.31e-146	399
tr|A0A0C5AS69|A0A0C5AS69_9BBAC	lcl|MH170055.1_prot_AXS01132.1_113	99.310	145	1	0	1	145	1	145	1.54e-107	295
tr|A0A0C5AUX3|A0A0C5AUX3_9BBAC	lcl|MH170055.1_prot_AXS01121.1_102	99.194	124	1	0	1	124	1	124	3.04e-92	255
tr|A0A0C5B2Y4|A0A0C5B2Y4_9BBAC	lcl|MH170055.1_prot_AXS01023.1_4	99.666	299	0	1	1	299	1	298	0.0	622
tr|A0A0C5B350|A0A0C5B350_9BBAC	lcl|MH170055.1_prot_AXS01070.1_51	38.182	110	64	2	29	135	86	194	1.42e-16	70.5
tr|A0A0C5AS62|A0A0C5AS62_9BBAC	lcl|MH170055.1_prot_AXS01122.1_103	97.980	198	2	1	1	198	1	196	5.08e-146	397
tr|A0A0C5B3A2|A0A0C5B3A2_9BBAC	lcl|MH170055.1_prot_AXS01154.1_135	98.802	334	4	0	1	334	1	334	0.0	689
tr|A0A0C5B3B7|A0A0C5B3B7_9BBAC	lcl|MH170055.1_prot_AXS01169.1_150	99.029	206	2	0	1	206	1	206	4.22e-155	421
tr|A0A0C5B331|A0A0C5B331_9BBAC	lcl|MH170055.1_prot_AXS01081.1_62	99.270	137	1	0	1	137	1	137	5.55e-104	286
tr|A0A0C5AS91|A0A0C5AS91_9BBAC	lcl|MH170055.1_prot_AXS01168.1_149	97.129	209	6	0	1	209	1	209	1.77e-155	422
tr|A0A0C5B323|A0A0C5B323_9BBAC	lcl|MH170055.1_prot_AXS01070.1_51	99.652	287	1	0	1	287	1	287	0.0	587
tr|A0A0C5AQA6|A0A0C5AQA6_9BBAC	lcl|MH170055.1_prot_AXS01149.1_130	98.521	338	5	0	1	338	1	338	0.0	691
tr|A0A0C5AQB0|A0A0C5AQB0_9BBAC	lcl|MH170055.1_prot_AXS01155.1_136	100.000	220	0	0	1	220	34	253	2.15e-168	457
tr|A0A0C5AUX8|A0A0C5AUX8_9BBAC	lcl|MH170055.1_prot_AXS01131.1_111	99.552	223	1	0	1	223	1	223	7.29e-171	462
tr|A0A0C5ASD5|A0A0C5ASD5_9BBAC	lcl|MH170055.1_prot_AXS01078.1_59	99.763	422	1	0	1	422	1	422	0.0	871
tr|A0A346QVS8|A0A346QVS8_9BBAC	lcl|MH170055.1_prot_AXS01028.1_9	100.000	190	0	0	1	190	1	190	1.48e-145	395
tr|A0A346QW02|A0A346QW02_9BBAC	lcl|MH170055.1_prot_AXS01102.1_83	100.000	372	0	0	1	372	1	372	0.0	759
tr|A0A346QW52|A0A346QW52_9BBAC	lcl|MH170055.1_prot_AXS01152.1_133	100.000	66	0	0	1	66	1	66	2.78e-47	137
tr|A0A346QVW3|A0A346QVW3_9BBAC	lcl|MH170055.1_prot_AXS01063.1_44	100.000	351	0	0	1	351	1	351	0.0	725
tr|A0A346QVX3|A0A346QVX3_9BBAC	lcl|MH170055.1_prot_AXS01073.1_54	100.000	312	0	0	1	312	1	312	0.0	660
tr|A0A346QW64|A0A346QW64_9BBAC	lcl|MH170055.1_prot_AXS01164.1_145	100.000	324	0	0	1	324	1	324	0.0	678
tr|A0A346QVU6|A0A346QVU6_9BBAC	lcl|MH170055.1_prot_AXS01046.1_27	100.000	192	0	0	1	192	1	192	3.81e-146	397
tr|A0A346QW57|A0A346QW57_9BBAC	lcl|MH170055.1_prot_AXS01157.1_138	100.000	857	0	0	1	857	1	857	0.0	1769
tr|A0A346QW47|A0A346QW47_9BBAC	lcl|MH170055.1_prot_AXS01147.1_128	100.000	333	0	0	1	333	1	333	0.0	691
tr|A0A346QVS3|A0A346QVS3_9BBAC	lcl|MH170055.1_prot_AXS01023.1_4	100.000	298	0	0	1	298	1	298	0.0	627
tr|A0A346QW71|A0A346QW71_9BBAC	lcl|MH170055.1_prot_AXS01171.1_152	100.000	99	0	0	1	99	1	99	2.07e-71	201
tr|A0A346QW22|A0A346QW22_9BBAC	lcl|MH170055.1_prot_AXS01122.1_103	100.000	196	0	0	1	196	1	196	6.13e-149	404
tr|A0A346QW32|A0A346QW32_9BBAC	lcl|MH170055.1_prot_AXS01132.1_113	100.000	145	0	0	1	145	1	145	2.78e-108	297
tr|A0A346QVZ4|A0A346QVZ4_9BBAC	lcl|MH170055.1_prot_AXS01094.1_75	100.000	162	0	0	1	162	1	162	1.84e-122	335
tr|A0A346QW37|A0A346QW37_9BBAC	lcl|MH170055.1_prot_AXS01137.1_118	100.000	164	0	0	1	164	1	164	3.68e-125	342
tr|A0A346QW31|A0A346QW31_9BBAC	lcl|MH170055.1_prot_AXS01131.1_111	100.000	223	0	0	1	223	1	223	3.53e-172	465
tr|A0A346QVV4|A0A346QVV4_9BBAC	lcl|MH170055.1_prot_AXS01054.1_35	100.000	363	0	0	1	363	1	363	0.0	758
tr|A0A346QW54|A0A346QW54_9BBAC	lcl|MH170055.1_prot_AXS01154.1_135	100.000	334	0	0	1	334	1	334	0.0	696
tr|A0A346QVX0|A0A346QVX0_9BBAC	lcl|MH170055.1_prot_AXS01070.1_51	100.000	287	0	0	1	287	1	287	0.0	588
tr|A0A346QVY9|A0A346QVY9_9BBAC	lcl|MH170055.1_prot_AXS01089.1_70	100.000	173	0	0	1	173	1	173	1.59e-131	358
tr|A0A346QW23|A0A346QW23_9BBAC	lcl|MH170055.1_prot_AXS01123.1_104	100.000	198	0	0	1	198	1	198	4.66e-149	405
tr|A0A346QW69|A0A346QW69_9BBAC	lcl|MH170055.1_prot_AXS01169.1_150	100.000	206	0	0	1	206	1	206	3.00e-156	424
tr|A0A068FL52|A0A068FL52_9BBAC	lcl|MH170055.1_prot_AXS01037.1_18	100.000	66	0	0	1	66	318	383	4.40e-42	133
tr|A0A346QW49|A0A346QW49_9BBAC	lcl|MH170055.1_prot_AXS01149.1_130	100.000	338	0	0	1	338	1	338	0.0	700
tr|A0A068FM99|A0A068FM99_9BBAC	lcl|MH170055.1_prot_AXS01023.1_4	100.000	153	0	0	1	153	1	153	4.32e-116	323
tr|A0A346QVW8|A0A346QVW8_9BBAC	lcl|MH170055.1_prot_AXS01068.1_49	100.000	263	0	0	1	263	1	263	0.0	546
tr|A0A346QW21|A0A346QW21_9BBAC	lcl|MH170055.1_prot_AXS01121.1_102	100.000	124	0	0	1	124	1	124	7.70e-93	256
tr|A0A346QVY6|A0A346QVY6_9BBAC	lcl|MH170055.1_prot_AXS01086.1_67	100.000	74	0	0	1	74	1	74	4.33e-52	150
tr|A0A346QVX7|A0A346QVX7_9BBAC	lcl|MH170055.1_prot_AXS01077.1_58	100.000	184	0	0	1	184	1	184	7.00e-138	375
tr|A0A346QVX8|A0A346QVX8_9BBAC	lcl|MH170055.1_prot_AXS01078.1_59	100.000	422	0	0	1	422	1	422	0.0	874
tr|A0A346QVX6|A0A346QVX6_9BBAC	lcl|MH170055.1_prot_AXS01076.1_57	100.000	189	0	0	1	189	1	189	2.09e-143	390
tr|A0A346QW12|A0A346QW12_9BBAC	lcl|MH170055.1_prot_AXS01112.1_93	100.000	166	0	0	1	166	1	166	1.25e-123	338
tr|A0A346QW58|A0A346QW58_9BBAC	lcl|MH170055.1_prot_AXS01158.1_139	100.000	148	0	0	1	148	1	148	2.33e-111	305
tr|A0A346QW68|A0A346QW68_9BBAC	lcl|MH170055.1_prot_AXS01168.1_149	100.000	209	0	0	1	209	1	209	1.41e-160	435
tr|A0A346QVV8|A0A346QVV8_9BBAC	lcl|MH170055.1_prot_AXS01058.1_39	100.000	79	0	0	1	79	1	79	2.26e-56	161
tr|A0A346QW55|A0A346QW55_9BBAC	lcl|MH170055.1_prot_AXS01155.1_136	100.000	253	0	0	1	253	1	253	0.0	525
tr|A0A346QVY1|A0A346QVY1_9BBAC	lcl|MH170055.1_prot_AXS01081.1_62	100.000	137	0	0	1	137	1	137	1.47e-104	287
tr|A0A346QW53|A0A346QW53_9BBAC	lcl|MH170055.1_prot_AXS01153.1_134	100.000	481	0	0	1	481	1	481	0.0	1011
tr|A0A346QW20|A0A346QW20_9BBAC	lcl|MH170055.1_prot_AXS01120.1_101	100.000	385	0	0	1	385	1	385	0.0	801
tr|A0A346QW13|A0A346QW13_9BBAC	lcl|MH170055.1_prot_AXS01113.1_94	100.000	68	0	0	1	68	1	68	8.57e-45	131
tr|A0A346QVZ1|A0A346QVZ1_9BBAC	lcl|MH170055.1_prot_AXS01091.1_72	100.000	173	0	0	1	173	1	173	3.71e-116	320
tr|A0A346QW00|A0A346QW00_9BBAC	lcl|MH170055.1_prot_AXS01100.1_80	100.000	223	0	0	1	223	1	223	5.78e-172	465
